MI,ADA,LIQUOR,,BRAND NAME,PROOF,SIZE,PACK,    BASE , LICENSEE , MINIMUM , NEW/ 
,#,CODE,,,,IN ML,SIZE,    PRICE , PRICE , SHELF , CHNG 
,,,,,,,,,, PRICE ,
AMERICAN BLEND,,,,,,,,,,,
,,,,,,,,,,,
,321,7156,,TITO'S HANDMADE VODKA,80.0,375,12, 8.91 , 8.48 , 9.99 ,
,321,2980,,TITO'S HANDMADE VODKA,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,2981,,TITO'S HANDMADE VODKA,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,2982,,TITO'S HANDMADE VODKA,80.0,1750,6, 31.24 , 29.68 , 34.99 ,
,321,17426,,TITO'S HANDMADE VODKA PL,80.0,50,120, 1.78 , 1.69 , 1.99 ,
,321,73564,,TITOS HANDMADE VODKA/50ML TITO,80.0,750,12, 17.86 , 16.95 , 19.99 , NEW 
,321,11839,,TOMMY GUNS VODKA ROARING 20'S,80.0,750,6, 40.16 , 38.16 , 44.99 ,
,321,11923,,TWENTY GRAND VODKA,80.0,375,12, 12.49 , 11.87 , 13.99 ,
,321,11924,,TWENTY GRAND VODKA,80.0,750,6, 19.62 , 18.62 , 21.96 , (4.03)
MI,221,10575,,TWO JAMES 28 ISLAND,82.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,16221,,U'LUVKA VODKA,80.0,100,24, 6.61 , 6.27 , 7.39 ,
,321,16222,,U'LUVKA VODKA,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,16223,,U'LUVKA VODKA,80.0,1750,3, 53.57 , 50.88 , 59.99 ,
,321,73328,,U'LUVKA VODKA/2 GLS-RECIPE BK,80.0,100,12, 17.86 , 16.95 , 19.99 ,
,321,73329,,U'LUVKA VODKA/2 GLS-RECIPE BK,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,73326,,U'LUVKA VODKA/2 GLS-RECIPE BK,80.0,1750,3, 79.45 , 75.48 , 88.99 ,
MI,221,7151,,UGLY DOG VODKA,80.0,750,12, 17.86 , 16.95 , 19.99 ,
MI,221,73477,,UGLY DOG VODKA/BLOODY MARY MIX,80.0,750,6, 17.86 , 16.95 , 19.99 ,
,321,6215,,ULTIMAT VODKA,80.0,375,12, 13.37 , 12.69 , 14.96 ,
,321,89926,,ULTIMAT VODKA,80.0,750,6, 22.32 , 21.20 , 24.99 ,
,321,10817,,ULTIMAT VODKA,80.0,1750,3, 71.41 , 67.85 , 79.99 ,
,221,1379,,UV VODKA,80.0,750,12, 10.70 , 10.17 , 11.99 ,
,221,1380,,UV VODKA,80.0,1000,12, 12.49 , 11.87 , 13.99 ,
,221,15294,,UV VODKA PL,80.0,50,120, 0.71 , 0.68 , 0.80 ,
,221,16512,,UV VODKA PL,80.0,200,48, 2.39 , 2.28 , 2.69 ,
,221,16360,,UV VODKA PL,80.0,375,24, 2.53 , 2.40 , 2.83 ,
,221,1381,,UV VODKA PL,80.0,750,12, 10.70 , 10.17 , 11.99 ,
,221,1382,,UV VODKA PL,80.0,1750,6, 13.37 , 12.69 , 14.96 ,
,221,5888,,UV VODKA 103,103.0,750,12, 12.49 , 11.87 , 13.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
,VODKA (CONTINUED),,,,,,,,,,
,,,,,,,,,,,
MI,221,5671,,VALENTINE VODKA,80.0,750,12, 26.78 , 25.44 , 29.99 ,
MI,221,73382,,VALENTINE W/BLOODY MARY MIX,80.0,750,6, 26.78 , 25.44 , 29.99 ,
MI,221,73383,,VALENTINE W/COPPER SHOT GL,80.0,750,12, 26.78 , 25.44 , 29.99 ,
,221,6681,,VAN GOGH VODKA,80.0,750,6, 19.28 , 18.31 , 21.59 ,
,221,5233,,VAN GOGH VODKA,80.0,1750,6, 25.00 , 23.75 , 28.00 ,
,141,17360,,VDKA 6100,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,15913,,VECHERINKA VODKA PL,80.0,1750,6, 15.16 , 14.41 , 16.99 ,
,221,11300,,VEEV,70.0,750,6, 24.99 , 23.74 , 27.99 ,
,321,14634,,VEKTOR VODKA,80.0,50,60, 2.66 , 2.54 , 2.99 ,
,321,14635,,VEKTOR VODKA,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,14666,,VEKTOR VODKA,80.0,1750,6, 44.61 , 42.37 , 49.95 ,
,321,73462,,VEKTOR VODKA W/2 GLS,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,221,6513,,VESICA,80.0,750,12, 11.40 , 10.84 , 12.78 ,
,221,6515,,VESICA,80.0,1750,6, 21.90 , 20.82 , 24.54 ,
,141,17043,,VIKRE LAKE SUPERIOR VODKA,80.0,750,6, 29.45 , 27.98 , 32.99 ,
,321,16470,,VIRU VALGE,80.0,200,48, 6.24 , 5.93 , 6.99 ,
,321,15344,,VIRU VALGE,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,15115,,VIRU VALGE,80.0,1000,12, 21.41 , 20.35 , 23.99 ,
,321,17723,,VIRUS VODKA,80.0,750,6, 22.32 , 21.20 , 24.99 , 12.48 
,141,16829,,VKA ORGANIC VODKA TUSCANY,80.0,750,12, 34.82 , 33.07 , 38.99 ,
MI,141,14966,,VOKIN ONE,80.0,750,12, 26.78 , 25.44 , 29.99 ,
MI,141,16935,,VOKIN ONE PL,80.0,50,60, 0.88 , 0.85 , 1.00 , (1.35)
MI,141,14967,,VOKIN VODKA,80.0,750,12, 22.32 , 21.20 , 24.99 ,
MI,141,16936,,VOKIN VODKA PL,80.0,50,60, 0.88 , 0.85 , 1.00 , (0.99)
,321,73530,,VOO ULTRA VODKA/MUSIC DOWNLOAD,80.0,750,12, 48.81 , 46.36 , 54.66 ,
,321,1679,,VOX VODKA,80.0,750,6, 11.61 , 11.02 , 12.99 ,
,321,12701,,VOX VODKA PL,80.0,1750,6, 19.62 , 18.62 , 21.96 ,
,321,8253,,WAVE,80.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,11567,,WAVE PL,80.0,50,120, 0.44 , 0.43 , 0.50 ,
,141,18289,,WESTERN RESERVE ORGANIC VODKA,80.0,750,12, 17.85 , 16.95 , 19.98 , NEW 
,321,17353,,WESTERN SON TEXAS VODKA,80.0,200,12, 4.45 , 4.23 , 4.99 ,
,321,15446,,WESTERN SON TEXAS VODKA,80.0,375,12, 8.03 , 7.62 , 8.99 ,
,321,15227,,WESTERN SON TEXAS VODKA,80.0,750,12, 16.07 , 15.26 , 17.99 ,
,321,15228,,WESTERN SON TEXAS VODKA,80.0,1750,6, 26.78 , 25.44 , 29.99 ,
,321,15268,,WESTERN SON TEXAS VODKA PL,80.0,50,120, 0.87 , 0.81 , 0.96 ,
,321,13914,,WHEATLEY VODKA,82.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,17832,,WHEATLEY VODKA PL,82.0,50,120, 1.34 , 1.26 , 1.49 , NEW 
,321,15989,,WILLIE'S SNOWCREST VODKA,80.0,750,12, 24.75 , 23.51 , 27.72 ,
,221,6037,,WODKA VODKA,80.0,750,12, 8.75 , 8.31 , 9.80 ,
,221,6038,,WODKA VODKA,80.0,1000,12, 9.60 , 9.11 , 10.74 ,
,221,6039,,WODKA VODKA,80.0,1750,6, 19.30 , 18.33 , 21.61 ,
,321,61227,,WOLFSCHMIDT,80.0,750,12, 5.80 , 5.50 , 6.49 ,
,321,95315,,WOLFSCHMIDT,80.0,1000,12, 7.59 , 7.20 , 8.49 ,
,321,61228,,WOLFSCHMIDT,80.0,1750,6, 14.28 , 13.56 , 15.99 ,
MI,221,12387,,WORKERS VODKA,80.0,750,12, 10.70 , 10.17 , 11.99 ,
,321,11636,,WYBOROWA WODKA,80.0,750,6, 10.70 , 10.17 , 11.99 ,
,321,11658,,WYBOROWA WODKA,80.0,1750,6, 19.62 , 18.62 , 21.96 ,
,321,72845,,WYBOROWA WODKA W/2 SHOT GLS,80.0,750,6, 10.70 , 10.17 , 11.99 ,
,221,9316,,ZIMS EIGHTY-ONE,81.0,750,6, 30.36 , 28.83 , 33.99 ,
,221,9317,,ZIMS FIFTY-NINE,59.0,750,6, 26.78 , 25.44 , 29.99 ,
,221,12128,,ZYR,80.0,375,12, 13.37 , 12.69 , 14.96 ,
,221,6550,,ZYR,80.0,750,6, 26.35 , 25.02 , 29.50 ,
MI,141,16580,,18TH AMENDMENT VODKA,80.0,750,6, 31.25 , 29.69 , 35.00 ,
,321,14134,,3 KILOS GOLD,80.0,750,12, 40.16 , 38.16 , 44.99 ,
,221,9937,,360 VODKA,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,221,5391,,360 VODKA,80.0,375,24, 8.03 , 7.62 , 8.99 ,
,,,,,,,,,,,
,VODKA (CONTINUED),,,,,,,,,,
,,,,,,,,,,,
,221,4382,,360 VODKA,80.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,5087,,360 VODKA,80.0,1000,12, 13.37 , 12.69 , 14.96 ,
,221,4721,,360 VODKA,80.0,1750,6, 22.29 , 21.17 , 24.96 ,
,221,5191,,360 VODKA PL,80.0,50,60, 0.87 , 0.81 , 0.96 ,
,221,73265,,360 VODKA W/50ML 360 GA PEACH,80.0,1750,6, 22.29 , 21.17 , 24.96 ,
,221,73590,,360 VODKA W/50ML 360 LIME,80.0,1750,6, 22.29 , 21.17 , 24.96 , NEW 
,221,73528,,360 VODKA PATRIOT W/50ML MANGO,80.0,750,12, 11.61 , 11.02 , 12.99 ,
,221,73529,,360 VODKA PATRIOT W/50ML MANGO,80.0,1750,6, 22.29 , 21.17 , 24.96 ,
,221,4430,,42 BELOW,80.0,750,12, 17.86 , 16.95 , 19.99 ,
MI,141,14008,,6TH ELEMENT VODKA,80.0,750,12, 15.16 , 14.41 , 16.99 ,
MI,141,17490,,6TH ELEMENT VODKA PL,80.0,50,60, 0.87 , 0.81 , 0.96 , (0.53)
MI,141,17697,,6TH ELEMENT VARIETY CASE PL,70.0,50,60, 0.87 , 0.81 , 0.96 , (0.53)
,,,,,,,,,,,
,FLAVORED VODKA ,,,,,,,,,,
,,,,,,,,,,,
,321,2481,,ABSOLUT APEACH,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,2482,,ABSOLUT APEACH,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,2496,,ABSOLUT APEACH,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,6489,,ABSOLUT BERRI ACAI,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,6491,,ABSOLUT BERRI ACAI,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,6490,,ABSOLUT BERRI ACAI,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,8908,,ABSOLUT CHERRYKRAN,80.0,50,120, 1.78 , 1.69 , 1.99 ,
,321,10070,,ABSOLUT CILANTRO,80.0,1000,12, 24.99 , 23.74 , 27.99 ,
,321,87323,,ABSOLUT CITRON,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,3821,,ABSOLUT CITRON,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,321,61313,,ABSOLUT CITRON,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,61317,,ABSOLUT CITRON,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,61311,,ABSOLUT CITRON,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,61318,,ABSOLUT CITRON,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,73272,,ABSOLUT CITRON W/GINGER BEER,80.0,750,6, 17.86 , 16.95 , 19.99 ,
,321,17825,,ABSOLUT GRAPEFRUIT,80.0,50,120, 0.87 , 0.81 , 0.96 , NEW 
,321,17826,,ABSOLUT GRAPEFRUIT,80.0,375,24, 8.91 , 8.48 , 9.99 , NEW 
,321,17827,,ABSOLUT GRAPEFRUIT,80.0,750,12, 17.86 , 16.95 , 19.99 , NEW 
,321,17828,,ABSOLUT GRAPEFRUIT,80.0,1000,12, 23.20 , 22.05 , 25.99 , NEW 
,321,17829,,ABSOLUT GRAPEFRUIT,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,9463,,ABSOLUT HIBISKUS,80.0,50,120, 1.78 , 1.69 , 1.99 ,
,321,14943,,ABSOLUT LIME,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,16503,,ABSOLUT LIME,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,14944,,ABSOLUT LIME,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,14945,,ABSOLUT LIME,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,14946,,ABSOLUT LIME,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,73355,,ABSOLUT LIME W/CLUB SODA,80.0,750,6, 17.86 , 16.95 , 19.99 ,
,321,73498,,ABSOLUT LIME/50ML ABSOLUT 80,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,86513,,ABSOLUT MANDRIN,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,3822,,ABSOLUT MANDRIN,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,321,84560,,ABSOLUT MANDRIN,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,84630,,ABSOLUT MANDRIN,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,84660,,ABSOLUT MANDRIN,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,92486,,ABSOLUT MANDRIN,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,73273,,ABSOLUT MANDRIN W/GINGER BEER,80.0,750,6, 17.86 , 16.95 , 19.99 ,
,321,5530,,ABSOLUT MANGO,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,5531,,ABSOLUT MANGO,80.0,1000,12, 24.99 , 23.74 , 27.99 ,
,321,3843,,ABSOLUT PEARS,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,3844,,ABSOLUT PEARS,80.0,1000,12, 24.99 , 23.74 , 27.99 ,
,321,61327,,ABSOLUT PEPPAR,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,92340,,ABSOLUT PEPPAR,80.0,1000,12, 24.99 , 23.74 , 27.99 ,
,,,,,,,,,,,
,FLAVORED VODKA (CONTINUED),,,,,,,,,,
,,,,,,,,,,,
,321,1866,,ABSOLUT RASPBERRI,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,1867,,ABSOLUT RASPBERRI,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,1868,,ABSOLUT RASPBERRI,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,1869,,ABSOLUT RASPBERRI,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,4286,,ABSOLUT RUBY RED,80.0,200,24, 5.36 , 5.08 , 5.99 ,
,321,4289,,ABSOLUT RUBY RED,80.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,3400,,ABSOLUT RUBY RED,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,3401,,ABSOLUT RUBY RED,80.0,1000,12, 24.99 , 23.74 , 27.99 ,
,321,3402,,ABSOLUT RUBY RED,80.0,1750,6, 26.78 , 25.44 , 29.99 , (5.00)
,321,897,,ABSOLUT VANILIA VODKA,80.0,50,120, 0.87 , 0.81 , 0.96 , (1.03)
,321,898,,ABSOLUT VANILIA VODKA,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,899,,ABSOLUT VANILIA VODKA,80.0,1000,12, 23.20 , 22.05 , 25.99 ,
,321,73335,,ABSOLUT CITRUS VARIETY 5PK,80.0,50,24, 4.45 , 4.23 , 4.99 ,
,321,73497,,ABSOLUT CITRUS VARIETY 6PK,80.0,1000,1, 116.06 , 110.25 , 129.98 , (10.01)
,321,73059,,ABSOLUT VARIETY W/MULE MUG,80.0,1000,6, 24.99 , 23.74 , 27.99 ,
,321,73043,,ABSOLUT VARIETY W/50ML VODKA,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,73356,,ABSOLUT VARIETY/50ML ABSOLU 80,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,1779,,ARROW BLUE RASPBERRY VODKA,60.0,750,12, 5.36 , 5.08 , 5.99 ,
,321,1780,,ARROW BLUE RASPBERRY VODKA,60.0,1000,12, 6.41 , 6.10 , 7.19 ,
,321,1777,,ARROW BLUE RASPBERRY VODKA PL,60.0,200,48, 1.87 , 1.76 , 2.08 ,
,321,1778,,ARROW BLUE RASPBERRY VODKA PL,60.0,375,24, 3.12 , 2.95 , 3.48 ,
,321,61297,,ARROW LIME VODKA,60.0,750,12, 8.91 , 8.48 , 9.99 ,
,221,7423,,BAK'S ZUBROWKA BISON BRAND,82.0,750,12, 21.86 , 20.75 , 24.47 ,
,321,8987,,BAKON,70.0,750,6, 22.32 , 21.20 , 24.99 ,
,321,1444,,BELVEDERE CITRUS,80.0,375,12, 12.49 , 11.87 , 13.99 ,
,321,1445,,BELVEDERE CITRUS,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,1446,,BELVEDERE CITRUS,80.0,1000,6, 35.70 , 33.92 , 39.99 ,
,321,17263,,BELVEDERE GINGER ZEST,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,11293,,BELVEDERE MANGO PASSION,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,13635,,BELVEDERE PEACH NECTAR,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,6606,,BELVEDERE PINK GRAPEFRUIT,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,12333,,BELVEDERE WILD BERRY,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,14274,,BOOSIE JUICE STRAWBERRY KIWI,80.0,750,6, 17.82 , 16.92 , 19.95 ,
,321,17576,,BOTECO BERRY,80.0,750,12, 13.34 , 12.66 , 14.93 ,
,321,17577,,BOTECO LIME,80.0,750,12, 13.34 , 12.66 , 14.93 ,
,221,12598,,BURNETT'S APPLE BERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,12711,,BURNETT'S APPLE BERRY PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,10171,,BURNETT'S BLACKBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,10172,,BURNETT'S BLACKBERRY PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,8682,,BURNETT'S BLUE RASPBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,8685,,BURNETT'S BLUE RASPBERRY PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,4092,,BURNETT'S BLUEBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,4093,,BURNETT'S BLUEBERRY,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,2384,,BURNETT'S CHERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,2385,,BURNETT'S CHERRY,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5523,,BURNETT'S CHERRY (RD),70.0,1000,12, 8.53 , 8.10 , 9.55 ,
,221,9872,,BURNETT'S CHERRY COLA,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,12599,,BURNETT'S CHERRY LIMEADE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,12712,,BURNETT'S CHERRY LIMEADE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,91936,,BURNETT'S CITRUS,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,99666,,BURNETT'S CITRUS,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5524,,BURNETT'S CITRUS (RD),70.0,1000,12, 8.53 , 8.10 , 9.55 ,
,221,2320,,BURNETT'S CITRUS CARRY PACK PL,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,258,,BURNETT'S COCONUT,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,259,,BURNETT'S COCONUT PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
,FLAVORED VODKA (CONTINUED),,,,,,,,,,
,,,,,,,,,,,
,221,1546,,BURNETT'S CRANBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,5664,,BURNETT'S CRANBERRY PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,13847,,BURNETT'S CUCUMBER LIME,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,6725,,BURNETT'S FRUIT PUNCH,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,6726,,BURNETT'S FRUIT PUNCH PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,3643,,BURNETT'S GRAPE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,3644,,BURNETT'S GRAPE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,8386,,BURNETT'S HOT CINNAMON,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,8388,,BURNETT'S HOT CINNAMON PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,1547,,BURNETT'S LIME,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,8389,,BURNETT'S LIME PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,7653,,BURNETT'S LIMEADE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,7655,,BURNETT'S LIMEADE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,2321,,BURNETT'S MANGO,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,2322,,BURNETT'S MANGO,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,11507,,BURNETT'S MANGO PINEAPPLE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,11508,,BURNETT'S MANGO PINEAPPLE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,3853,,BURNETT'S ORANGE,70.0,375,24, 3.57 , 3.38 , 3.99 ,
,221,91946,,BURNETT'S ORANGE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,99546,,BURNETT'S ORANGE,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5525,,BURNETT'S ORANGE (RD),70.0,1000,12, 8.53 , 8.10 , 9.55 ,
,221,7656,,BURNETT'S ORANGE CREAM,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,7658,,BURNETT'S ORANGE CREAM PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,3221,,BURNETT'S PEACH,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,3222,,BURNETT'S PEACH,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,10536,,BURNETT'S PEACH PL,70.0,375,24, 3.57 , 3.38 , 3.99 ,
,221,8686,,BURNETT'S PEAR,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,8690,,BURNETT'S PEAR PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,7143,,BURNETT'S PINEAPPLE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,7144,,BURNETT'S PINEAPPLE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5860,,BURNETT'S PINK LEMONADE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,6566,,BURNETT'S PINK LEMONADE PL,70.0,200,48, 1.78 , 1.69 , 1.99 ,
,221,6567,,BURNETT'S PINK LEMONADE PL,70.0,375,24, 3.57 , 3.38 , 3.99 ,
,221,5861,,BURNETT'S PINK LEMONADE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,4656,,BURNETT'S POMEGRANATE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,4657,,BURNETT'S POMEGRANATE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,10315,,BURNETT'S PUMPKIN SPICE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,93686,,BURNETT'S RASPBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,99516,,BURNETT'S RASPBERRY,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5526,,BURNETT'S RASPBERRY (RD),70.0,1000,12, 8.53 , 8.10 , 9.55 ,
,221,2323,,BURNETT'S RASPBRY CARRY PK  PL,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,11510,,BURNETT'S RED BERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,11509,,BURNETT'S RED BERRY PL,70.0,375,24, 3.57 , 3.38 , 3.99 ,
,221,11511,,BURNETT'S RED BERRY PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,11353,,BURNETT'S RUBY RED GRAPEFRUIT,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,11352,,BURNETT'S RUBY RED GRAPEFRU PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,3855,,BURNETT'S SOUR APPLE,70.0,375,24, 3.57 , 3.38 , 3.99 ,
,221,172,,BURNETT'S SOUR APPLE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,173,,BURNETT'S SOUR APPLE PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,4873,,BURNETT'S STRAWBERRY,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,4874,,BURNETT'S STRAWBERRY,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,9873,,BURNETT'S STRAWBERRY BANANA,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,10174,,BURNETT'S STRAWBERRY BANANA PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,5527,,BURNETT'S SWEET TEA,60.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,5608,,BURNETT'S SWEET TEA PL,60.0,1750,6, 16.07 , 15.26 , 17.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
,FLAVORED VODKA (CONTINUED),,,,,,,,,,
,,,,,,,,,,,
,221,9874,,BURNETT'S TROPICAL FRUIT PL,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,10175,,BURNETT'S TROPICAL FRUIT PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,85740,,BURNETT'S VANILLA VODKA,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,86020,,BURNETT'S VANILLA VODKA,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,2324,,BURNETT'S WATERMELON,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,2325,,BURNETT'S WATERMELON,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,7851,,BURNETT'S WHIPPED CREAM,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,9266,,BURNETT'S WHIPPED CREAM (RD),70.0,1000,12, 8.53 , 8.10 , 9.55 ,
,221,8390,,BURNETT'S WHIPPED CREAM PL,70.0,50,120, 0.61 , 0.57 , 0.67 ,
,221,7852,,BURNETT'S WHIPPED CREAM PL,70.0,1750,6, 16.07 , 15.26 , 17.99 ,
,221,8895,,BURNETT'S CANDY CANE,70.0,750,12, 8.47 , 8.05 , 9.49 ,
,321,12888,,CALIBER CITRUS VODKA PL,70.0,750,12, 5.16 , 4.91 , 5.79 ,
,321,12889,,CALIBER CITRUS VODKA PL,70.0,1750,6, 10.26 , 9.75 , 11.49 ,
,321,14234,,CATEGORY FIVE BLUE LAGOON,40.0,750,12, 19.61 , 18.62 , 21.95 ,
,321,17175,,CATEGORY FIVE SLURICANE SW TEA,40.0,750,12, 17.82 , 16.92 , 19.95 ,
,141,16140,,CH AQUAVIT,88.0,750,12, 22.32 , 21.20 , 24.99 ,
,141,16145,,CH PEPPERCORN,82.0,750,12, 22.32 , 21.20 , 24.99 ,
